ID,Target
58787,134
8882,19
64052,62
55862,124
33812,75
26927,60
44252,68
42767,95
62477,107
28817,65
9557,21
11267,25
67112,149
63602,141
22607,52
58157,58
36602,105
26432,44
25577,57
33092,73
60992,131
39212,53
63017,140
11222,24
2807,6
1322,2
36062,124
55682,123
5237,11
59552,132
66482,151
36017,122
15002,43
35747,79
33227,73
58922,130
6542,14
49247,66
46862,104
55097,66
26702,147
33452,74
53117,119
2177,4
55457,123
35657,79
467,14
24002,30
16037,35
61487,78
14777,40
35792,79
1457,30
33182,25
20042,59
45917,141
68192,146
23237,51
39977,88
33677,74
65312,103
28412,63
54647,81
4517,10
37727,83
5777,2
64637,139
32102,71
38132,84
59057,131
37997,84
38492,85
22247,49
46142,141
59372,131
21572,35
40337,102
27422,60
28142,62
34667,77
14057,31
25892,32
29042,65
8252,18
14372,31
20402,45
48842,108
31787,71
48122,106
27602,41
51812,115
53297,119
21257,36
35117,50
14417,32
45332,100
66572,147
49472,109
63827,45
15992,35
43127,95
66527,84
19547,43
30617,68
38042,84
1817,4
54422,121
50732,112
62297,138
67382,144
55187,127
64772,139
65762,32
37232,50
67427,59
512,2
53432,5
32192,99
65627,145
66212,53
36737,105
39032,78
32912,73
31067,69
41237,91
46277,141
26972,52
22112,49
61442,136
27287,53
19502,47
68282,151
63647,45
43262,130
53837,119
25757,96
58562,130
61532,136
67922,150
34622,76
53747,116
64862,102
12437,27
6182,13
35432,86
23732,3
62702,139
5102,11
13247,29
41732,92
58292,129
63062,140
47447,105
36422,96
66392,61
17747,39
8747,19
24047,53
22877,50
68102,149
66437,145
8837,19
20942,38
32957,73
11402,25
39347,87
16442,36
41822,92
43847,97
2537,11
61352,136
34352,76
11807,26
5912,13
12122,26
61307,136
40202,89
60092,133
52892,117
34982,77
32237,71
4427,9
58382,135
29357,65
32597,72
27467,1
8432,18
22292,57
38357,85
61757,47
242,0
1772,6
16622,47
40607,90
44612,86
30977,68
19322,42
45422,100
12392,27
7262,16
33497,74
33047,81
56177,124
8027,17
10547,23
42317,94
332,0
16667,32
65447,145
24767,55
5462,2
43217,53
5642,2
42902,95
61712,39
48572,107
12572,27
52442,116
32552,124
64502,139
827,1
43622,96
25622,52
3212,7
15722,34
19277,42
55142,126
7352,16
23192,61
7667,17
17612,39
62522,96
4382,9
54287,121
6947,63
56267,25
65492,145
45602,98
60317,134
48302,107
62117,138
26072,52
25847,147
14822,37
15452,34
58247,129
1637,6
63467,141
27872,52
33857,75
67202,144
33317,74
46592,103
17927,43
50282,111
15138,33
10818,24
48798,108
61713,137
23283,51
41463,92
7668,17
9108,20
49563,110
59508,132
63333,140
11988,26
67068,149
66393,149
39708,88
10233,22
56538,118
22653,50
12888,28
35388,78
7353,16
14913,33
64683,143
15948,35
38403,85
57123,120
22203,14
34173,75
14373,16
63063,140
50958,113
39123,86
56583,80
11538,25
61983,137
13338,29
3708,8
43803,97
5283,11
1548,3
48483,107
35748,79
47583,105
46863,107
63,0
2268,5
7938,31
41193,91
36018,81
4158,9
23013,51
35568,79
19503,43
5508,12
12258,27
37908,84
18963,42
64998,149
8523,18
20988,42
61218,136
40203,89
53928,119
16353,35
14868,33
25938,51
1098,2
30033,66
44793,78
63378,140
63648,57
58113,129
9153,20
53793,119
50103,111
43308,96
51408,114
50463,112
27288,48
56988,123
7398,16
13563,30
43533,60
43218,96
38133,84
558,1
21663,48
67788,148
6723,14
49203,109
6228,13
66573,147
52488,116
25173,55
13383,29
28863,64
33588,74
6498,10
48708,108
53388,118
2448,5
4698,10
9828,21
4248,9
63243,140
49068,109
49023,108
62343,138
51723,114
32598,78
54648,116
38538,85
36108,80
29583,65
58608,130
19278,42
13833,30
9648,21
20943,46
13023,27
5643,12
28233,62
23508,50
38493,85
35883,79
7713,17
16083,35
26703,56
5238,11
12438,27
32058,71
10953,24
14643,37
53208,112
15363,34
54873,121
60273,133
35073,75
11178,24
60093,133
37323,82
14328,31
23238,51
67923,151
63153,140
56448,125
26478,82
48303,107
11943,26
22383,15
68103,151
48078,106
30843,68
18513,41
5913,13
47133,107
62388,138
44343,122
12213,27
53028,121
34488,76
24453,54
39303,87
9693,21
65853,57
67113,149
19908,44
55143,123
37728,83
18873,41
32193,71
64593,143
39528,87
62073,137
42588,94
55818,124
59913,133
56763,126
27828,1
57033,126
46413,78
6813,15
41643,92
42183,93
7083,15
30483,67
66168,147
12393,27
44883,99
27333,52
23058,51
23643,52
13248,29
62118,138
67833,150
67248,149
43263,96
33138,73
29538,66
40473,89
47268,105
29268,65
13923,30
66078,144
65763,151
25713,57
24048,53
43128,95
24723,49
47808,106
3618,10
63783,141
8658,19
31383,77
59778,132
24678,54
42498,94
58788,129
4833,10
50823,112
29898,66
65178,149
57348,127
39348,87
12753,28
34218,76
51858,115
13608,30
46008,102
64548,139
42813,95
20313,37
44478,99
34443,76
11403,25
16713,37
14103,31
35793,79
3123,6
7578,16
33948,75
57483,59
25668,56
53163,112
6003,13
36648,77
64728,143
23373,53
19863,44
1053,2
16443,36
13968,31
65043,144
35478,78
50148,111
20763,46
43623,96
65403,145
27243,62
51543,114
49473,109
40068,89
20583,37
19458,43
39798,88
7443,16
42768,95
33813,75
7173,15
45693,101
20493,37
5868,13
33318,74
27603,62
25983,62
12573,27
56088,124
41103,91
63423,140
66528,149
21033,66
21393,47
8208,18
16983,37
6273,13
33363,74
34128,75
60543,134
34623,76
8478,18
11853,26
63918,142
11088,24
7758,17
423,0
32103,71
30258,67
16578,36
16893,32
6678,8
38448,85
38988,86
50688,112
20538,37
46143,96
16398,36
59148,131
4068,9
60813,135
63108,140
47088,107
51453,114
29043,64
53613,119
153,0
44613,99
61263,136
18063,40
31923,70
58338,129
42723,94
61938,137
38223,84
52578,17
61803,137
8253,18
28503,55
3843,8
16938,32
53343,118
64098,142
108,0
28053,61
6048,13
61308,136
53298,112
17928,39
28098,62
21618,11
59238,131
10908,24
35433,78
48168,107
2358,5
46458,62
66438,149
21573,41
67203,145
53748,119
3753,8
36378,81
8343,18
49878,110
1728,3
64458,143
1008,2
9468,21
62568,139
36153,80
18378,40
5103,11
7983,16
61488,136
57798,132
62658,143
45063,100
29763,66
64188,142
873,1
45243,100
41553,92
29448,65
12168,27
28818,64
10728,23
51228,121
40383,89
26658,35
4023,10
21483,38
18603,41
48123,106
33723,74
15498,34
60228,130
51363,27
22158,54
30708,68
1458,3
8073,16
21528,47
25128,55
31608,70
10638,23
1773,3
22968,49
52623,27
65133,58
37953,84
62703,139
6138,13
31158,69
47448,105
46998,111
28683,63
30303,67
16263,36
243,0
42093,93
60723,135
9198,20
34578,76
25083,55
63288,140
50913,113
26568,59
52398,116
36063,80
51813,115
49338,109
13203,29
40338,89
40968,91
34848,77
39213,144
56403,125
7488,16
20448,45
12933,28
49923,111
1368,3
41958,93
13698,30
61893,137
9288,20
60993,131
55953,124
23733,51
58563,130
44658,99
24498,54
47988,106
39483,87
62793,139
50013,111
26343,57
26028,62
34668,77
40023,88
37143,82
16803,37
18648,41
37638,83
52083,115
15408,34
23823,52
11448,25
50058,111
28638,0
12123,26
65358,145
62838,139
9963,22
44523,98
55908,124
47628,105
63198,140
48978,106
18558,41
51768,115
30888,68
38808,81
35163,78
7308,16
37008,99
5328,52
28593,55
25578,60
4428,9
60858,135
35343,78
44568,99
45648,101
55593,123
37503,83
30168,67
26883,12
66843,147
31248,77
52983,117
49698,111
56133,124
64908,144
58023,134
23418,52
66348,151
58653,130
28998,68
60003,133
60633,135
36468,81
52893,117
14688,37
53703,119
23328,51
22923,15
51093,113
6363,14
15543,34
56358,123
43353,96
47718,104
30348,67
58383,129
17568,39
9018,20
49743,110
27378,60
29493,65
15858,35
48888,108
21168,47
68013,146
57978,132
47898,106
49383,109
11628,25
52533,27
24858,55
3258,7
22563,50
29628,66
38043,84
6543,8
54018,126
33048,73
4293,53
59328,135
288,0
62973,143
50733,62
52308,114
66303,148
16668,37
55008,124
47493,105
18198,40
40428,89
46953,107
44163,80
17613,39
22113,51
38763,86
10098,22
67743,150
13068,29
67293,56
15318,34
53883,119
14508,37
27468,61
46278,73
65898,58
26073,61
22608,50
13743,30
50868,113
29133,64
35208,78
38853,81
41913,93
25488,56
67968,144
58248,129
15993,35
68148,145
38583,85
29358,65
31428,69
26163,119
57708,128
68058,146
48213,107
333,0
5733,12
42903,95
28548,55
19098,42
36333,81
61668,137
66933,149
25758,35
44208,99
43578,82
34083,75
55368,123
7848,31
42273,93
62028,137
63513,141
40788,90
16533,36
9558,21
42543,94
64368,139
61038,131
25218,117
16308,36
2133,4
38673,85
54513,121
29403,65
16848,37
31833,70
18108,40
5553,12
3933,14
62163,138
50643,117
5463,12
17253,38
19188,42
48438,107
4113,9
10863,6
17073,37
24543,54
28368,64
32958,73
36288,81
11313,25
41328,91
31878,70
32733,72
15678,34
64773,139
13473,29
15273,33
49788,110
31473,69
3573,7
53973,119
24093,53
44703,99
11493,25
40698,90
39258,87
22518,50
50598,119
29178,76
41733,92
30123,66
51138,113
55098,45
67608,144
62523,138
21843,48
32643,72
45198,100
31518,61
17208,38
14013,31
33183,73
53073,117
57618,128
61173,135
26388,134
24318,15
41868,93
67023,137
18288,45
14958,33
39888,88
33858,75
10143,22
24948,55
25803,122
27108,48
65628,145
67338,151
18738,41
50508,6
45918,96
12798,27
26118,60
198,0
59823,132
48393,107
54108,17
40878,90
48348,107
693,1
513,1
58968,131
30978,76
24993,55
61578,136
56898,120
17343,38
7623,16
32868,73
58878,130
66483,148
2988,6
17433,112
21933,52
43488,102
36828,81
19548,43
19008,50
44973,99
54693,114
20133,44
62478,138
38943,126
55683,123
46638,103
21213,47
32283,71
61398,136
34938,77
42453,94
50778,112
20178,44
43083,95
2718,6
10053,22
28728,63
59193,135
8973,19
9738,21
22068,49
46188,86
1593,3
45108,100
34263,76
13788,30
14148,31
10593,23
59283,131
54603,121
14598,37
52443,116
37863,84
10773,23
10278,22
31563,70
63018,140
17118,38
68193,146
55188,122
61623,136
3483,31
48573,107
24138,53
6318,10
17748,39
18693,41
10188,22
5193,11
42048,93
16758,37
41598,92
33273,73
64503,143
65988,151
65088,144
4923,10
30798,68
19368,35
5823,12
10008,22
44028,97
22473,50
59643,132
26298,119
55638,123
603,1
67518,147
45423,100
41778,92
27648,61
14193,16
18018,32
33228,73
8028,29
42408,94
12303,27
12348,27
59553,132
15768,35
8928,19
68328,147
27558,62
19728,43
47358,105
58158,130
54738,116
19638,43
30663,68
26433,144
20673,45
5688,12
35118,78
1818,4
67428,147
48843,108
48528,107
65718,151
40113,89
828,1
32913,73
55053,124
25308,56
46593,103
34758,77
19683,43
47673,105
34308,76
56268,125
54288,120
42363,94
33993,79
45963,102
38268,85
56943,121
16218,36
7128,15
20358,37
26973,59
12618,28
51048,113
58923,130
60138,130
9423,20
4653,8
11673,25
7038,15
51588,114
46233,73
63828,141
65583,150
46368,103
5013,11
44253,119
49608,110
22023,48
29988,66
36558,77
14418,32
4563,10
53523,118
41688,92
54153,136
37188,82
4968,11
18828,41
62208,138
28413,58
50283,111
8838,19
4878,49
21888,11
10548,23
42003,93
52848,117
32418,72
17523,38
62298,138
47853,106
23148,51
24768,55
58518,130
33408,74
40653,90
18423,40
60588,135
39753,88
67653,144
6993,15
27963,62
1278,17
16623,36
11808,26
59058,135
62613,143
61443,136
42228,93
27018,48
45828,101
33633,74
39168,87
11358,25
64638,143
61128,131
57168,127
44073,97
31293,69
49293,109
28143,6
59418,132
14238,31
57078,126
56808,126
50553,72
23958,10
25353,58
37278,82
7803,29
28188,62
41148,91
42678,94
35838,79
31743,70
19053,41
45018,100
24408,54
41418,92
11223,6
48258,107
19953,44
57753,128
2673,5
43713,97
39573,87
59463,132
21348,42
61533,136
28458,117
45558,97
30933,68
38718,86
45153,100
39978,88
36603,81
45288,100
25398,50
52038,115
33453,74
8883,19
3393,7
55548,123
46323,96
58743,130
7533,16
54243,120
60408,128
46683,103
46908,111
31113,69
54468,114
65268,145
16488,36
59733,132
26613,43
4473,53
29088,64
49248,109
3213,7
50373,111
783,1
29718,40
24903,55
12528,27
37773,83
21258,47
21708,48
4608,8
66798,147
28908,64
1233,113
46098,102
57573,57
65313,33
45468,101
22338,50
30618,68
18243,40
17973,39
20718,47
4383,9
40923,90
23913,53
59958,133
16038,35
57663,128
43398,96
28773,63
37683,83
52263,116
20628,45
10503,23
57843,134
23193,51
17703,39
22788,54
65943,146
63558,141
55458,123
14283,16
19323,96
54963,127
66978,151
1413,3
59103,135
15228,33
15453,34
42993,95
40293,89
65808,146
15633,34
57528,56
24183,8
42318,94
25263,119
23598,52
32238,71
59598,132
20043,44
25848,114
47178,104
18783,41
55998,114
39393,87
40743,90
37233,82
42948,95
32823,72
61083,135
5148,13
54198,120
48618,108
29943,66
36693,81
38178,84
60948,135
19773,43
21303,47
47313,105
56313,125
9783,21
62883,143
58068,129
31068,69
7263,16
13518,30
42138,93
66888,148
45333,100
3528,7
2043,4
18468,41
48663,108
54333,126
16173,35
17028,37
57213,56
64053,142
62748,143
66753,147
39663,88
39033,86
31203,69
1998,4
19233,42
34398,76
6858,15
56043,114
41013,91
9603,21
2853,6
38628,85
38313,85
24813,55
51318,114
50193,111
33903,75
47763,106
10458,23
17658,39
36873,81
2808,6
64143,142
17298,38
20223,44
53433,118
17388,57
46548,99
36783,81
32373,71
65673,145
44298,72
31023,68
6408,14
12708,20
64818,144
64233,142
36918,82
6183,11
39078,86
23778,51
9063,20
41058,91
18153,40
23688,52
52668,117
3078,6
57438,61
4518,10
52938,121
6948,15
55413,123
6768,15
61758,137
27918,78
45783,101
33678,74
2943,6
24273,53
32013,71
32148,71
33093,73
32553,72
51183,113
60363,134
8163,18
12663,20
14733,32
64953,127
32778,72
468,1
68238,144
13878,30
41823,92
23868,53
22833,50
22698,50
35658,79
2178,4
37413,83
53253,118
5058,11
378,0
28953,64
12978,20
35028,77
67383,149
19818,44
35613,79
57258,127
39438,87
67698,149
53118,118
17478,38
16128,35
6093,13
35703,79
50418,62
14058,31
3348,7
8298,18
65493,146
58698,130
15183,39
41508,92
48933,108
32328,71
27738,58
2403,5
52803,117
43758,97
2898,6
51993,115
58293,129
8613,19
62253,138
51948,115
56628,115
3438,7
58428,129
22878,50
35973,79
34713,77
15903,35
28323,6
19143,34
36243,80
63738,141
39843,88
1863,4
64008,142
37548,83
31968,71
13428,29
30438,74
21438,47
46503,99
29313,65
9378,20
10413,23
53838,119
48753,108
52173,115
1503,3
27513,50
38898,86
12078,26
1683,3
32463,72
49428,109
1953,4
24228,53
15093,33
5373,11
43983,97
40158,89
36198,81
29673,65
6588,8
49833,110
31788,70
60678,135
44748,99
63963,138
56223,124
60453,131
13653,30
68373,147
56853,126
54558,114
22743,50
56178,124
63693,141
43668,97
37998,84
24588,54
44928,99
59688,132
1323,17
34038,75
28008,61
56493,125
59373,131
58203,129
40518,90
26838,59
22293,54
42633,94
66123,147
51003,113
49653,110
60903,131
5778,12
2538,27
4203,9
68283,144
60768,131
26748,48
22428,54
37458,83
65223,146
34353,76
8568,19
64863,145
20088,44
15003,33
8388,18
11763,26
30753,68
20808,46
30078,66
2628,27
3978,8
59013,131
66213,145
12483,27
55773,123
14463,37
46818,111
62433,138
53478,118
33768,75
29808,66
62928,143
23553,51
10683,23
12033,26
27783,122
66663,148
7218,16
51678,114
17793,39
25038,55
10323,22
11898,26
24003,53
30573,67
46773,99
52713,117
26928,48
35523,78
54423,58
43848,97
63603,141
20268,37
13293,29
29223,76
33498,74
58833,130
17883,39
9873,21
49518,110
67563,150
31653,70
26208,57
27693,60
34983,77
23103,51
20853,41
18333,37
14823,37
30213,67
51498,114
20403,45
36963,99
27198,60
67473,144
23463,48
53658,119
55503,123
51903,115
3168,7
44388,96
60318,134
41373,91
9513,21
51633,114
51273,118
1638,3
47943,106
44118,56
55728,123
18918,42
32508,72
25533,56
43443,96
57888,128
54378,120
39618,88
66033,146
60183,130
11043,24
52218,116
21078,66
36513,87
64413,139
44433,98
47538,105
50328,111
59868,133
43173,95
34893,77
32688,72
21753,53
38088,84
8433,18
15588,34
19593,43
28278,62
40833,90
27873,3
8118,18
3033,6
8793,19
54783,1
40563,90
52128,115
2493,5
738,1
18,0
31338,77
19998,44
6453,14
47403,105
25893,60
1188,115
43038,95
6633,8
42858,95
4788,10
45378,100
41283,91
10998,24
67878,144
37053,82
648,1
37593,83
63468,141
1908,5
47043,107
44838,78
55233,118
14778,32
37368,83
54918,120
5958,13
64278,142
26523,57
47223,104
54828,114
2763,6
55863,124
3888,8
30528,67
39933,88
49113,109
52758,115
46728,103
33543,74
15048,38
5418,12
35928,79
49158,109
54063,126
29853,66
17163,38
13113,29
2223,4
12843,20
34803,77
9918,22
45513,126
45603,101
43893,97
56718,126
8748,19
52353,116
55278,113
66258,147
918,2
64323,139
2313,5
56673,127
36423,81
67158,146
11718,63
57303,57
20898,38
25443,61
19413,35
27423,60
14553,37
9333,20
26793,56
15813,35
57393,14
45738,101
57933,132
10368,23
30393,67
24363,53
5598,12
63873,141
35253,78
55323,123
37818,84
35298,78
21978,48
13158,29
15723,34
7893,29
37098,82
58473,129
61353,136
50238,111
66708,148
40608,90
46053,102
24633,49
31698,70
33003,73
11133,24
17838,39
43938,97
34533,76
61848,137
11268,25
36738,81
48033,106
4338,9
11583,25
2583,5
40248,89
60048,133
21798,48
1143,2
66618,151
22248,50
3303,7
2088,4
8703,19
3798,8
65448,145
21123,46
26253,79
49968,111
3663,8
27153,60
963,2
6903,15
60498,131
65538,151
38358,85
41238,91
4743,10
53568,119
9243,20
27063,62
45873,101
25623,53
6679,54
48394,107
11449,25
39934,88
64909,150
66394,147
29134,64
21124,46
44119,103
3979,8
47674,105
53254,118
12304,27
14599,37
37054,64
49654,110
9334,20
49159,97
20764,137
5824,6
2989,6
12079,19
44929,99
68239,147
8029,27
47449,111
38539,85
49699,110
32554,72
35839,79
12709,28
37459,83
10549,23
40384,89
36334,80
39889,88
15679,66
18289,40
9109,20
24544,53
38359,85
21529,47
26164,58
61714,137
38674,85
24859,55
54334,115
5554,12
12529,27
7084,15
28774,26
67654,145
28009,62
45244,100
31519,70
12754,28
16534,36
22474,49
1909,4
58114,126
10684,23
23779,8
29809,66
2854,6
39979,88
37549,83
24634,54
32104,71
61219,136
49114,109
2044,4
32779,72
21214,47
6184,6
50914,113
12214,27
54874,114
49969,111
64099,142
7039,15
41689,92
37774,83
59104,135
33544,74
21574,47
61264,136
15634,34
48799,108
31384,69
21349,47
57394,101
58429,137
15319,34
24004,53
63919,142
4969,11
66214,150
2584,5
22879,50
64729,139
13429,29
10009,22
29089,64
424,0
25039,55
25849,35
11134,24
57934,40
8704,19
54244,130
48934,97
62659,139
46909,105
30844,68
34174,75
64954,119
5869,13
57304,120
17119,38
31024,68
54739,122
20674,62
57214,134
13834,30
22384,49
45469,101
20134,59
63649,141
17749,39
67834,144
23329,51
27784,60
16399,36
12664,28
3754,11
45649,101
40114,89
41329,91
12574,27
17254,38
50779,56
40609,90
21079,46
31159,69
51049,141
65179,135
7444,16
27514,61
29359,65
29179,64
67699,110
45919,105
66484,148
49609,110
31294,69
60094,39
10279,22
34219,76
66844,147
14734,37
2134,4
16084,35
2629,5
10594,23
4699,10
9964,22
20314,62
9154,20
28324,26
21754,48
29899,66
33769,75
16624,36
2404,5
58294,134
51229,127
16174,36
5914,13
31114,69
63244,140
57034,126
11269,25
14509,32
51094,83
11404,25
38494,85
68014,151
24364,54
1099,2
60049,113
50419,109
48034,106
46999,105
21799,48
6139,6
51994,115
32059,71
9694,21
67924,150
22699,14
62749,143
6409,15
58699,118
45559,101
20449,45
784,1
35524,78
34309,76
9514,21
11989,19
43489,101
10189,22
4924,10
56719,126
62164,46
26209,59
46099,102
8209,18
19144,34
43624,96
6724,14
47809,106
13654,30
11359,25
31699,70
36739,81
43669,97
43264,64
21169,47
32014,71
25939,50
64414,143
22744,54
53839,119
10999,24
58339,126
26389,114
66889,147
22024,56
48574,107
53929,119
53794,119
3259,7
54559,122
51949,115
59644,132
3169,7
29764,66
559,1
44434,98
50464,119
28909,64
62704,143
3349,7
25309,56
58249,34
19684,59
31969,71
35254,78
51589,123
63784,141
67294,59
50554,100
34759,77
59779,132
12034,19
32329,71
17569,39
16669,38
19819,44
46369,81
32419,72
31744,70
48169,107
1414,3
53479,118
39214,63
45064,100
5149,11
24724,53
8524,22
45154,100
604,1
16579,36
46954,104
33229,73
27424,59
54469,121
6229,59
23284,51
59149,131
34939,77
45829,109
54424,60
57574,127
12124,19
1954,4
9784,21
64684,139
33634,74
46459,62
4339,9
16489,36
48439,107
10369,23
24229,55
63964,142
43534,32
35344,78
2224,4
379,0
53119,118
11854,19
46414,81
3079,6
15589,34
32149,71
24274,53
19594,67
51184,117
40249,89
33364,66
60949,135
16039,35
44884,99
7669,17
28144,3
25084,16
15094,33
11494,25
66709,147
48664,108
62344,131
65539,145
17074,37
5509,12
58879,126
13114,29
4384,51
52759,45
67879,150
2674,5
48889,108
60589,134
56494,116
42859,95
67519,150
38584,85
38854,81
27244,57
9199,20
4474,9
35659,87
24904,55
52129,115
37954,84
61894,137
24499,54
27064,59
22789,50
37189,82
14014,31
64594,139
7309,16
55504,123
38179,84
50239,111
39664,88
19774,43
66169,151
24589,54
50149,111
67384,145
48214,107
4159,30
3889,8
47179,104
53209,118
40699,90
55369,123
39799,88
26794,48
43579,96
53974,119
8659,3
26479,48
56674,121
7939,27
31609,70
28819,64
43849,104
12439,27
52714,117
20494,45
56809,117
39529,87
7804,17
62884,143
23374,51
44479,99
65494,149
53389,44
44209,103
38269,85
33499,74
53884,119
55054,122
36379,80
6589,14
4429,10
18919,34
30214,67
7264,16
9919,22
51769,115
65359,145
62569,139
51544,114
60409,134
23554,52
19504,44
23689,52
50644,108
54649,62
33904,75
19414,43
44164,111
5464,12
32509,72
58474,133
62794,143
15814,35
35749,79
31249,78
49069,109
46729,108
31204,69
33319,74
5329,13
60769,131
54379,59
16309,36
48844,108
19549,44
8074,27
58564,130
24994,55
40294,89
38449,85
33274,73
39484,87
30754,68
4654,10
36964,82
23464,8
65854,146
3304,7
30889,68
42139,93
35119,78
52984,125
514,1
36694,81
38224,84
36874,81
6634,15
55324,119
59239,131
27694,58
65764,144
7579,16
17929,39
22429,49
26749,123
54064,120
18649,41
17479,38
34894,77
49429,109
49339,109
41734,92
34624,76
52624,116
68194,151
66979,148
43894,100
14419,37
21034,46
26839,59
41959,93
62524,6
14779,37
25984,62
39259,87
5959,13
38944,86
62074,141
67744,147
22834,17
21484,125
7759,27
52489,116
4744,10
154,0
2179,4
19639,44
40519,90
64009,142
7129,18
41239,91
56449,125
63154,140
2764,6
64189,142
14104,31
27199,60
5014,11
61039,131
244,0
63514,141
30124,66
17524,38
10954,24
55684,123
17344,38
60364,134
51679,60
49249,109
49024,100
1864,4
11944,19
62299,96
9559,21
8884,19
40429,92
59194,131
37594,83
65989,151
45739,101
37909,84
30979,68
55819,124
27739,60
43219,69
55639,123
67564,150
20629,45
55549,123
18199,40
15409,47
43174,95
17839,39
5599,12
59059,135
49924,110
41869,93
10459,23
63334,140
5734,12
8614,19
33139,73
26704,59
15184,33
63379,137
9469,21
48484,107
20584,45
40969,91
21889,13
8299,22
8254,58
56359,121
22564,50
56089,124
18514,41
66529,145
5779,12
16354,36
13699,30
49294,109
6049,13
18739,41
61309,136
14059,31
8344,18
16714,39
919,2
34084,75
16129,35
48754,97
59824,132
9649,21
47494,105
36514,83
8839,19
59734,132
6004,13
17614,38
52309,116
52084,115
65899,149
41464,92
22204,49
42949,95
31654,70
57169,56
10099,22
2089,4
13159,29
32869,73
3934,11
12169,27
68104,151
60229,133
27289,59
1819,4
65134,144
38899,86
17884,39
10639,23
27154,8
41644,92
33049,73
23059,51
41284,91
12349,27
2809,6
5374,23
67249,117
65629,151
59329,131
18469,41
19189,42
26074,146
38089,84
62209,138
12484,27
22294,49
52939,125
19009,42
57484,120
54289,43
6859,25
45694,101
12259,27
63604,141
15274,33
60499,144
5644,12
56179,124
56584,132
5059,11
5689,12
47944,106
60679,134
21259,47
11314,25
50059,111
31564,70
15049,61
12844,28
41419,92
16984,37
27019,59
33409,74
14464,45
1324,48
51274,117
6904,53
40789,90
57349,120
67069,149
58744,130
27469,61
64504,139
35569,79
26344,45
12619,13
46549,99
18244,40
24769,55
15004,33
23869,53
42454,94
56764,62
9379,20
53704,119
57709,128
30529,67
43444,78
66574,144
9064,20
25669,115
44344,127
7174,53
54829,122
36289,80
41104,91
50959,113
43714,97
28504,3
39439,87
29629,65
3124,6
20179,44
43309,69
60634,144
22339,61
23734,28
45019,100
47269,105
5104,11
51004,113
49789,110
9604,21
33679,74
50014,111
46189,104
4519,10
30169,67
42364,94
30574,67
62119,6
18604,41
47719,106
36424,80
48349,107
35929,79
65269,145
59554,37
46234,104
54019,120
33814,75
18064,40
23824,52
44749,80
11179,24
19729,59
9739,21
3484,7
14959,33
53164,118
56629,125
51724,114
23509,52
42679,94
29044,84
55459,123
55909,124
29854,66
64324,151
20854,46
41509,92
27964,62
25759,60
32374,71
46774,105
65404,144
41059,91
19369,44
63019,140
54694,50
9244,20
9289,20
6814,53
36109,80
35074,77
25714,60
42094,93
29719,57
12394,27
20719,66
57439,120
61984,137
29674,65
59914,122
52804,125
45964,102
8749,19
42409,94
45109,100
11899,19
67609,150
59374,135
53659,119
55864,124
52399,124
27874,52
29449,65
52444,116
19909,44
41194,91
20404,45
52894,125
58384,128
14284,31
23194,51
32914,73
52174,115
25534,59
48529,107
4204,51
10234,22
47314,111
50194,111
11629,25
60004,113
28549,55
38404,85
28684,63
42499,94
15364,34
20224,44
17299,38
6544,14
39394,87
40834,90
37684,83
44974,99
34399,76
17974,39
46684,103
21934,48
36919,82
12799,28
16444,36
66439,147
47404,105
49384,97
4564,10
3439,7
34984,77
57754,61
46279,104
19,0
2899,6
1459,3
21619,48
44659,99
40339,92
40654,90
54784,114
16849,61
22114,49
57529,115
15949,35
28864,64
35794,79
48259,107
25894,60
23149,51
16894,37
8929,19
11719,26
66124,62
18559,41
37864,84
63739,47
58159,126
32194,71
39124,86
3394,7
67114,151
16219,36
58969,131
38989,86
35974,79
66799,145
62479,6
6994,15
39304,87
4249,9
15769,35
64639,139
66619,148
22159,49
59509,132
6499,14
62839,143
54514,54
54199,120
51904,115
61489,136
874,1
3034,6
26119,66
9424,20
43084,95
37099,82
31879,70
9829,21
19324,57
64369,139
52534,116
41914,93
55099,17
11539,25
18874,41
53569,119
29944,66
19054,41
50824,119
57259,101
35029,77
1054,2
55234,57
46864,105
11584,25
62389,96
61354,136
63469,141
42184,93
15994,35
48619,108
38629,85
1999,4
42049,93
13474,29
13879,30
61444,136
4879,10
44074,100
7489,16
16804,62
16264,36
30484,67
63109,140
50104,111
36649,77
18784,66
42004,93
10729,8
20989,46
49744,110
42724,94
66934,148
68329,144
63199,47
61669,137
33859,75
15544,34
52039,115
50869,113
59869,133
4609,49
53749,119
55009,122
54964,114
6274,6
13564,30
46324,104
28099,62
18379,40
7534,16
61129,135
21979,12
59464,132
60814,131
45424,100
14644,32
40924,90
33004,73
6454,14
2494,5
12934,28
27334,60
28234,115
39844,88
4024,28
7354,16
47134,105
50689,119
17434,38
60724,134
33724,74
55774,123
33589,74
24949,55
13744,30
6364,14
17209,38
7624,16
37639,83
13519,30
109,0
66034,145
46594,99
15454,34
51364,123
39754,88
63289,140
30709,68
37819,84
27379,56
42544,94
65584,144
3619,8
20359,62
25624,48
63694,47
42229,93
5194,11
48979,97
41554,92
32824,72
469,0
64279,62
18424,40
8479,116
46819,105
61174,131
60184,122
24049,53
26029,42
37279,82
51454,122
15499,34
66079,119
13789,30
61939,127
27829,11
1234,43
45379,100
53524,67
61399,136
15139,33
35209,78
45784,72
34669,77
16759,37
32644,72
